entryId,名称,模型,名字颜色（1灰 2绿 3蓝 4紫 5金 6红）,类型(-1，分身半透明；-2，头顶；-3不透明),宠物半身像,怪物帮手提示对白,发招对白
343810,地狱三头犬,20025,,,20025,,
343909,石狮,100007,,,100007,,
343910,流浪剑客,17005,,,17005,,
344009,跳跳鼠,100004,,,100004,,
344010,封蛇,20032,,,20032,,
344109,瞌睡蛇,100020,,,100020,,
344110,业魔,20027,,,20027,,
344209,硬壳龟,100027,,,100027,,
344210,逸琼玄女,100032,,,100032,,
344309,石狮,100007,,,100007,,
344310,猿猴,20024,,,20024,,
344409,蝶精灵,100010,,,100010,,
344410,深渊之龙,100039,,,100039,,
344509,瞌睡蛇,100020,,,100020,,
344510,桃花仙子,17003,,,17003,,
344609,硬壳龟,100027,,,100027,,
344610,封蛇,20032,,,20032,,
344709,邪毒蜂,100018,,,100018,,
344710,鱼精,20005,,,20005,,
344809,石巨人,100024,,,100024,,
344810,黑风老妖,20034,,,20034,,
344909,魔爪花,100025,,,100025,,
344910,云中子,100034,,,100034,,
345009,魔爪花,100025,,,100025,,
345010,剑侠兔,20031,,,20031,,
345109,石巨人,100024,,,100024,,
345110,朱雀,20039,,,20039,,
345209,冰火螳螂,100016,,,100016,,
345210,深渊之龙,100039,,,100039,,
345309,强盗,100002,,,100002,,
345310,业魔,20027,,,20027,,
345409,炎魔,100017,,,100017,,
345410,月光蝶,17001,,,17001,,
345509,瞌睡蛇,100020,,,100020,,
345510,白熊精,20015,,,20015,,
345609,邪毒蜂,100018,,,100018,,
345610,招财猫,20035,,,20035,,
345709,石狮,100007,,,100007,,
345710,黑风小妖,20020,,,20020,,
345809,石狮,100007,,,100007,,
345810,重明鸟,20013,,,20013,,
345909,五毒蝎,100021,,,100021,,
345910,桃花仙子,17003,,,17003,,
346009,蚌精,100005,,,100005,,
346010,云中子,100034,,,100034,,
346109,灵猴,100023,,,100023,,
346110,冰龙,20030,,,20030,,
346209,灵猴,100023,,,100023,,
346210,鲛人,20003,,,20003,,
346309,古树精,100013,,,100013,,
346310,宠物剑邪,100030,,,100030,,
346409,麟鹿,100015,,,100015,,
346410,白象精,20029,,,20029,,
346509,利刃猿,100028,,,100028,,
346510,酒仙,20036,,,20036,,
346609,异面怪,100009,,,100009,,
346610,鲛人,20003,,,20003,,
346709,麟鹿,100015,,,100015,,
346710,地狱三头犬,20025,,,20025,,
346809,石巨人,100024,,,100024,,
346810,逸琼玄女,100032,,,100032,,
346909,灵猴,100023,,,100023,,
346910,猪刚鬣,20043,,,20043,,
347009,蚌精,100005,,,100005,,
347010,封蛇,20032,,,20032,,
347109,巫龟,100022,,,100022,,
347110,白象精,20029,,,20029,,
347209,冰火螳螂,100016,,,100016,,
347210,蓝巨人,20045,,,20045,,
347309,白熊精,20015,,,20015,,
347310,靡籁,100036,,,100036,,
347409,林妖,100014,,,100014,,
347410,小白虎,20011,,,20011,,
347509,异面怪,100009,,,100009,,
347510,玉冥真人,100033,,,100033,,
347609,麟鹿,100015,,,100015,,
347610,剑侠兔,20031,,,20031,,
347709,木鱼怪,100026,,,100026,,
347710,地狱三头犬,20025,,,20025,,
347809,寒霜狼,100011,,,100011,,
347810,狻猊,20037,,,20037,,
347909,小僵尸,100019,,,100019,,
347910,熊精,20009,,,20009,,
348009,巫龟,100022,,,100022,,
348010,穷奇,100038,,,100038,,
348109,冰火螳螂,100016,,,100016,,
348110,玄武,20042,,,20042,,
348209,巫龟,100022,,,100022,,
348210,业魔,20027,,,20027,,
348309,小骷髅,100003,,,100003,,
348310,靡籁,100036,,,100036,,
348409,石狮,100007,,,100007,,
348410,鬼武者,20033,,,20033,,
348509,山精,100029,,,100029,,
348510,玉冥真人,100033,,,100033,,
348609,剑魂,100012,,,100012,,
348610,剑邪,20012,,,20012,,
348709,小僵尸,100019,,,100019,,
348710,鲛人,20003,,,20003,,
348809,炎魔,100017,,,100017,,
348810,炼丹童子,17002,,,17002,,
348909,瞌睡蛇,100020,,,100020,,
348910,白象精,20029,,,20029,,
349009,林妖,100014,,,100014,,
349010,蟹精,20010,,,20010,,
349109,剑魂,100012,,,100012,,
349110,剑邪,20012,,,20012,,
349209,巫龟,100022,,,100022,,
349210,鱼精,20005,,,20005,,
349309,石巨人,100024,,,100024,,
349310,猪刚鬣,20043,,,20043,,
349409,蚌精,100005,,,100005,,
349410,地狱三头犬,20025,,,20025,,
349509,炎魔,100017,,,100017,,
349510,火灵,20023,,,20023,,
349609,异面怪,100009,,,100009,,
349610,黑水玄蛇,20022,,,20022,,
349709,利刃猿,100028,,,100028,,
349710,鹿力大仙,20047,,,20047,,
349809,巫龟,100022,,,100022,,
349810,麒麟,20019,,,20019,,
349909,蛮牛,100006,,,100006,,
349910,地狱三头犬,20025,,,20025,,
350009,邪毒蜂,100018,,,100018,,
350010,招财猫,20035,,,20035,,
350109,魔爪花,100025,,,100025,,
350110,黑水玄蛇,20022,,,20022,,
350209,炎魔,100017,,,100017,,
350210,封蛇,20032,,,20032,,
350309,冰火螳螂,100016,,,100016,,
350310,朱雀,20039,,,20039,,
350409,蛮牛,100006,,,100006,,
350410,白虎,20041,,,20041,,
350509,林妖,100014,,,100014,,
350510,鹿力大仙,20047,,,20047,,
350609,古树精,100013,,,100013,,
350610,逸琼玄女,100032,,,100032,,
350709,蛮牛,100006,,,100006,,
350710,深渊之龙,100039,,,100039,,
350809,剑魂,100012,,,100012,,
350810,剑侠兔,20031,,,20031,,
350909,小骷髅,100003,,,100003,,
350910,玄武,20042,,,20042,,
351009,白熊精,20015,,,20015,,
351010,深渊之龙,100039,,,100039,,
351109,巫龟,100022,,,100022,,
351110,百花仙子,17009,,,17009,,
351209,木鱼怪,100026,,,100026,,
351210,魑,100041,,,100041,,
351309,小骷髅,100003,,,100003,,
351310,晶魂,20018,,,20018,,
351409,蚌精,100005,,,100005,,
351410,晶魂,20018,,,20018,,
351509,五毒蝎,100021,,,100021,,
351510,地狱三头犬,20025,,,20025,,
351609,瞌睡蛇,100020,,,100020,,
351610,靡籁,100036,,,100036,,
351709,巫龟,100022,,,100022,,
351710,靡籁,100036,,,100036,,
351809,强盗,100002,,,100002,,
351810,黑水玄蛇,20022,,,20022,,
351909,蝶精灵,100010,,,100010,,
351910,龙象精,20028,,,20028,,
352009,古树精,100013,,,100013,,
352010,桃花仙子,17003,,,17003,,
352109,五毒蝎,100021,,,100021,,
352110,鲨鱼精,20007,,,20007,,
352209,小乌龟,100001,,,100001,,
352210,阎罗王,17008,,,17008,,
352309,山精,100029,,,100029,,
352310,星魔,20026,,,20026,,
352409,蛮牛,100006,,,100006,,
352410,雷震子,17010,,,17010,,
352509,蝶精灵,100010,,,100010,,
352510,雷震子,17010,,,17010,,
352609,巫龟,100022,,,100022,,
352610,朱雀,20039,,,20039,,
352709,冰火螳螂,100016,,,100016,,
352710,青龙,20040,,,20040,,
352809,灵猴,100023,,,100023,,
352810,桃花仙子,17003,,,17003,,
352909,强盗,100002,,,100002,,
352910,猿猴,20024,,,20024,,
353009,魔爪花,100025,,,100025,,
353010,魑,100041,,,100041,,
353109,石巨人,100024,,,100024,,
353110,狮驼,20046,,,20046,,
353209,麟鹿,100015,,,100015,,
353210,白虎,20041,,,20041,,
353309,寒霜狼,100011,,,100011,,
353310,猿猴,20024,,,20024,,
353409,瞌睡蛇,100020,,,100020,,
353410,炼丹童子,17002,,,17002,,
353509,利刃猿,100028,,,100028,,
353510,黑风小妖,20020,,,20020,,
353609,灵猴,100023,,,100023,,
353610,业魔,20027,,,20027,,
353709,剑魂,100012,,,100012,,
353710,黑水玄蛇,20022,,,20022,,
353809,硬壳龟,100027,,,100027,,
353810,龙象精,20028,,,20028,,
353909,邪毒蜂,100018,,,100018,,
353910,虎力大仙,20044,,,20044,,
354009,瞌睡蛇,100020,,,100020,,
354010,业魔,20027,,,20027,,
354109,林妖,100014,,,100014,,
354110,狐妖,20004,,,20004,,
354209,跳跳鼠,100004,,,100004,,
354210,鲨鱼精,20007,,,20007,,
354309,利刃猿,100028,,,100028,,
354310,深渊之龙,100039,,,100039,,
354409,邪毒蜂,100018,,,100018,,
354410,百花仙子,17009,,,17009,,
354509,蛮牛,100006,,,100006,,
354510,白虎,20041,,,20041,,
354609,白熊精,20015,,,20015,,
354610,朱雀,20039,,,20039,,
354709,强盗,100002,,,100002,,
354710,地狱三头犬,20025,,,20025,,
354809,邪毒蜂,100018,,,100018,,
354810,剑侠兔,20031,,,20031,,
354909,魔爪花,100025,,,100025,,
354910,巨灵,20014,,,20014,,
355009,小乌龟,100001,,,100001,,
355010,麒麟,20019,,,20019,,
355109,利刃猿,100028,,,100028,,
355110,地狱三头犬,20025,,,20025,,
355209,跳跳鼠,100004,,,100004,,
355210,逸琼玄女,100032,,,100032,,
355309,麟鹿,100015,,,100015,,
355310,黑风小妖,20020,,,20020,,
355409,古树精,100013,,,100013,,
355410,剑侠兔,20031,,,20031,,
355509,瞌睡蛇,100020,,,100020,,
355510,黑风老妖,20034,,,20034,,
355609,小僵尸,100019,,,100019,,
355610,多闻天王,17006,,,17006,,
355709,灵猴,100023,,,100023,,
355710,招财猫,20035,,,20035,,
355809,蛮牛,100006,,,100006,,
355810,熊精,20009,,,20009,,
355909,异面怪,100009,,,100009,,
355910,桃花仙子,17003,,,17003,,
356009,利刃猿,100028,,,100028,,
356010,剑灵,20006,,,20006,,
356109,山精,100029,,,100029,,
356110,粉红兔,20002,,,20002,,
356209,古树精,100013,,,100013,,
356210,九尾狐,20016,,,20016,,
356309,炎魔,100017,,,100017,,
356310,棕熊,20008,,,20008,,
356409,硬壳龟,100027,,,100027,,
356410,龙龟,20017,,,20017,,
356509,硬壳龟,100027,,,100027,,
356510,晶魂,20018,,,20018,,
356609,魔爪花,100025,,,100025,,
356610,桃花仙子,17003,,,17003,,
356709,蚌精,100005,,,100005,,
356710,靡籁,100036,,,100036,,
356809,冰火螳螂,100016,,,100016,,
356810,逸琼玄女,100032,,,100032,,
356909,炎魔,100017,,,100017,,
356910,黑风老妖,20034,,,20034,,
357009,跳跳鼠,100004,,,100004,,
357010,逸琼玄女,100032,,,100032,,
357109,麟鹿,100015,,,100015,,
357110,白虎,20041,,,20041,,
357209,白熊精,20015,,,20015,,
357210,玄武,20042,,,20042,,
357309,古树精,100013,,,100013,,
357310,招财猫,20035,,,20035,,
357409,山精,100029,,,100029,,
357410,阎罗王,17008,,,17008,,
357509,小骷髅,100003,,,100003,,
357510,玄武,20042,,,20042,,
357609,麟鹿,100015,,,100015,,
357610,鬼武者,20033,,,20033,,
357709,炎魔,100017,,,100017,,
357710,地狱三头犬,20025,,,20025,,
357809,寒霜狼,100011,,,100011,,
357810,百花仙子,17009,,,17009,,
357909,魔爪花,100025,,,100025,,
357910,封蛇,20032,,,20032,,
358009,寒霜狼,100011,,,100011,,
358010,白虎,20041,,,20041,,
358109,白熊精,20015,,,20015,,
358110,阎罗王,17008,,,17008,,
358209,异面怪,100009,,,100009,,
358210,雷震子,17010,,,17010,,
358309,魔爪花,100025,,,100025,,
358310,逸琼玄女,100032,,,100032,,
358409,灵猴,100023,,,100023,,
358410,龙龟,20017,,,20017,,
358509,古树精,100013,,,100013,,
358510,冰龙,20030,,,20030,,
358609,小乌龟,100001,,,100001,,
358610,蟹精,20010,,,20010,,
358709,麟鹿,100015,,,100015,,
358710,穷奇,100038,,,100038,,
358809,魔爪花,100025,,,100025,,
358810,桃花仙子,17003,,,17003,,
358909,小僵尸,100019,,,100019,,
358910,增长天王,17007,,,17007,,
359009,石巨人,100024,,,100024,,
359010,桃花仙子,17003,,,17003,,
359109,邪毒蜂,100018,,,100018,,
359110,鲛人,20003,,,20003,,
359209,蛮牛,100006,,,100006,,
359210,星魔,20026,,,20026,,
359309,强盗,100002,,,100002,,
359310,深渊之龙,100039,,,100039,,
359409,冰火螳螂,100016,,,100016,,
359410,玄武,20042,,,20042,,
359509,小骷髅,100003,,,100003,,
359510,星魔,20026,,,20026,,
359609,强盗,100002,,,100002,,
359610,玉冥真人,100033,,,100033,,
359709,灵猴,100023,,,100023,,
359710,多闻天王,17006,,,17006,,
359809,硬壳龟,100027,,,100027,,
359810,增长天王,17007,,,17007,,
359909,小僵尸,100019,,,100019,,
359910,熊猫,20021,,,20021,,
360009,蚌精,100005,,,100005,,
360010,重明鸟,20013,,,20013,,
360109,石狮,100007,,,100007,,
360110,桃花仙子,17003,,,17003,,
360209,五毒蝎,100021,,,100021,,
360210,增长天王,17007,,,17007,,
360309,寒霜狼,100011,,,100011,,
360310,熊猫,20021,,,20021,,
360409,冰火螳螂,100016,,,100016,,
360410,白熊精,20015,,,20015,,
360509,剑魂,100012,,,100012,,
360510,阎罗王,17008,,,17008,,
360609,五毒蝎,100021,,,100021,,
360610,黑风小妖,20020,,,20020,,
360709,小骷髅,100003,,,100003,,
360710,狮驼,20046,,,20046,,
360809,异面怪,100009,,,100009,,
360810,晶魂,20018,,,20018,,
360909,剑魂,100012,,,100012,,
360910,云中子,100034,,,100034,,
361009,麟鹿,100015,,,100015,,
361010,黑水玄蛇,20022,,,20022,,
361109,强盗,100002,,,100002,,
361110,鹿力大仙,20047,,,20047,,
361209,炎魔,100017,,,100017,,
361210,玉冥真人,100033,,,100033,,
361309,小僵尸,100019,,,100019,,
361310,剑邪,20012,,,20012,,
361409,古树精,100013,,,100013,,
361410,重明鸟,20013,,,20013,,
361509,寒霜狼,100011,,,100011,,
361510,忠勇兔,20001,,,20001,,
361609,冰火螳螂,100016,,,100016,,
361610,鲨鱼精,20007,,,20007,,
361709,五毒蝎,100021,,,100021,,
361710,鱼精,20005,,,20005,,
361809,蚌精,100005,,,100005,,
361810,魑,100041,,,100041,,
361909,林妖,100014,,,100014,,
361910,深渊之龙,100039,,,100039,,
362009,强盗,100002,,,100002,,
362010,剑邪,20012,,,20012,,
362109,蚌精,100005,,,100005,,
362110,狐妖,20004,,,20004,,
362209,蛮牛,100006,,,100006,,
362210,地狱三头犬,20025,,,20025,,
362309,利刃猿,100028,,,100028,,
362310,云中子,100034,,,100034,,
362409,麟鹿,100015,,,100015,,
362410,猿猴,20024,,,20024,,
362509,林妖,100014,,,100014,,
362510,多闻天王,17006,,,17006,,
362609,剑魂,100012,,,100012,,
362610,桃花仙子,17003,,,17003,,
362709,异面怪,100009,,,100009,,
362710,白熊精,20015,,,20015,,
362809,剑魂,100012,,,100012,,
362810,玄武,20042,,,20042,,
362909,冰火螳螂,100016,,,100016,,
362910,冰龙,20030,,,20030,,
363009,蛮牛,100006,,,100006,,
363010,青龙,20040,,,20040,,
363109,古树精,100013,,,100013,,
363110,猿猴,20024,,,20024,,
363209,白熊精,20015,,,20015,,
363210,棕熊,20008,,,20008,,
363309,林妖,100014,,,100014,,
363310,剑邪,20012,,,20012,,
363409,寒霜狼,100011,,,100011,,
363410,剑灵,20006,,,20006,,
363509,山精,100029,,,100029,,
363510,魅,100040,,,100040,,
363609,剑魂,100012,,,100012,,
363610,黑风小妖,20020,,,20020,,
363709,硬壳龟,100027,,,100027,,
363710,熊猫,20021,,,20021,,
363809,利刃猿,100028,,,100028,,
363810,朱雀,20039,,,20039,,
363909,利刃猿,100028,,,100028,,
363910,黑风小妖,20020,,,20020,,
364009,强盗,100002,,,100002,,
364010,深渊之龙,100039,,,100039,,
364109,石狮,100007,,,100007,,
364110,龙象精,20028,,,20028,,
364209,蝶精灵,100010,,,100010,,
364210,猿猴,20024,,,20024,,
364309,小骷髅,100003,,,100003,,
364310,剑侠兔,20031,,,20031,,
364409,魔爪花,100025,,,100025,,
364410,棕熊,20008,,,20008,,
364509,巫龟,100022,,,100022,,
364510,蓝巨人,20045,,,20045,,
364609,冰火螳螂,100016,,,100016,,
364610,靡籁,100036,,,100036,,
364709,蛮牛,100006,,,100006,,
364710,狻猊,20037,,,20037,,
364809,利刃猿,100028,,,100028,,
364810,星魔,20026,,,20026,,
364909,石狮,100007,,,100007,,
364910,月光蝶,17001,,,17001,,
365009,古树精,100013,,,100013,,
365010,猪刚鬣,20043,,,20043,,
365109,石狮,100007,,,100007,,
365110,靡籁,100036,,,100036,,
365209,山精,100029,,,100029,,
365210,魑,100041,,,100041,,
365309,蝶精灵,100010,,,100010,,
365310,狮驼,20046,,,20046,,
365409,瞌睡蛇,100020,,,100020,,
365410,黑风老妖,20034,,,20034,,
365509,古树精,100013,,,100013,,
365510,火灵,20023,,,20023,,
365609,灵猴,100023,,,100023,,
365610,玉冥真人,100033,,,100033,,
365709,蚌精,100005,,,100005,,
365710,招财猫,20035,,,20035,,
365809,灵猴,100023,,,100023,,
365810,虎力大仙,20044,,,20044,,
365909,魔爪花,100025,,,100025,,
365910,剑灵,20006,,,20006,,
366009,林妖,100014,,,100014,,
366010,白虎,20041,,,20041,,
366109,五毒蝎,100021,,,100021,,
366110,星魔,20026,,,20026,,
366209,小骷髅,100003,,,100003,,
366210,青龙,20040,,,20040,,
366309,麟鹿,100015,,,100015,,
366310,逸琼玄女,100032,,,100032,,
366409,利刃猿,100028,,,100028,,
366410,圣灵蝶,17004,,,17004,,
366509,硬壳龟,100027,,,100027,,
366510,阎罗王,17008,,,17008,,
366609,硬壳龟,100027,,,100027,,
366610,宠物剑邪,100030,,,100030,,
366709,木鱼怪,100026,,,100026,,
366710,招财猫,20035,,,20035,,
366809,白熊精,20015,,,20015,,
366810,业魔,20027,,,20027,,
366909,灵猴,100023,,,100023,,
366910,猪刚鬣,20043,,,20043,,
367009,冰火螳螂,100016,,,100016,,
367010,鬼武者,20033,,,20033,,
367109,林妖,100014,,,100014,,
367110,熊猫,20021,,,20021,,
367209,林妖,100014,,,100014,,
367210,忠勇兔,20001,,,20001,,
367309,小乌龟,100001,,,100001,,
367310,桃花仙子,17003,,,17003,,
367409,小骷髅,100003,,,100003,,
367410,增长天王,17007,,,17007,,
367509,魔爪花,100025,,,100025,,
367510,麒麟,20019,,,20019,,
367609,强盗,100002,,,100002,,
367610,炼丹童子,17002,,,17002,,
367709,魔爪花,100025,,,100025,,
367710,圣灵蝶,17004,,,17004,,
367809,石巨人,100024,,,100024,,
367810,阎罗王,17008,,,17008,,
367909,利刃猿,100028,,,100028,,
367910,鬼武者,20033,,,20033,,
368009,山精,100029,,,100029,,
368010,流浪剑客,17005,,,17005,,
368109,巫龟,100022,,,100022,,
368110,雷震子,17010,,,17010,,
368209,冰火螳螂,100016,,,100016,,
368210,火灵,20023,,,20023,,
368309,巫龟,100022,,,100022,,
368310,龙象精,20028,,,20028,,
368409,灵猴,100023,,,100023,,
368410,雷震子,17010,,,17010,,
368509,异面怪,100009,,,100009,,
368510,龙龟,20017,,,20017,,
368609,冰火螳螂,100016,,,100016,,
368610,星魔,20026,,,20026,,
368709,白熊精,20015,,,20015,,
368710,九尾狐,20016,,,20016,,
368809,蛮牛,100006,,,100006,,
368810,深渊之龙,100039,,,100039,,
368909,利刃猿,100028,,,100028,,
368910,鲨鱼精,20007,,,20007,,
369009,山精,100029,,,100029,,
369010,雷震子,17010,,,17010,,
369109,剑魂,100012,,,100012,,
369110,靡籁,100036,,,100036,,
369209,魔爪花,100025,,,100025,,
369210,玄武,20042,,,20042,,
369309,木鱼怪,100026,,,100026,,
369310,招财猫,20035,,,20035,,
369409,邪毒蜂,100018,,,100018,,
369410,业魔,20027,,,20027,,
369509,利刃猿,100028,,,100028,,
369510,剑邪,20012,,,20012,,
369609,灵猴,100023,,,100023,,
369610,虎力大仙,20044,,,20044,,
369709,石狮,100007,,,100007,,
369710,粉红兔,20002,,,20002,,
369809,蛮牛,100006,,,100006,,
369810,蓝巨人,20045,,,20045,,
369909,蛮牛,100006,,,100006,,
369910,流浪剑客,17005,,,17005,,
370009,小僵尸,100019,,,100019,,
370010,冰龙,20030,,,20030,,
370109,小骷髅,100003,,,100003,,
370110,晶魂,20018,,,20018,,
370209,瞌睡蛇,100020,,,100020,,
370210,火灵,20023,,,20023,,
370309,蛮牛,100006,,,100006,,
370310,猿猴,20024,,,20024,,
370409,炎魔,100017,,,100017,,
370410,玉冥真人,100033,,,100033,,
370509,瞌睡蛇,100020,,,100020,,
370510,剑灵,20006,,,20006,,
370609,木鱼怪,100026,,,100026,,
370610,虎力大仙,20044,,,20044,,
370709,古树精,100013,,,100013,,
370710,虎力大仙,20044,,,20044,,
370809,林妖,100014,,,100014,,
370810,流浪剑客,17005,,,17005,,
370909,蛮牛,100006,,,100006,,
370910,穷奇,100038,,,100038,,
371009,利刃猿,100028,,,100028,,
371010,黑水玄蛇,20022,,,20022,,
371109,跳跳鼠,100004,,,100004,,
371110,狮驼,20046,,,20046,,
371209,木鱼怪,100026,,,100026,,
371210,上官清,100031,,,100031,,
371309,硬壳龟,100027,,,100027,,
371310,炼丹童子,17002,,,17002,,
371409,石狮,100007,,,100007,,
371410,酒仙,20036,,,20036,,
371509,山精,100029,,,100029,,
371510,重明鸟,20013,,,20013,,
371609,魔爪花,100025,,,100025,,
371610,流浪剑客,17005,,,17005,,
371709,巫龟,100022,,,100022,,
371710,鬼武者,20033,,,20033,,
371809,魔爪花,100025,,,100025,,
371810,酒仙,20036,,,20036,,
371909,冰火螳螂,100016,,,100016,,
371910,猿猴,20024,,,20024,,
372009,寒霜狼,100011,,,100011,,
372010,鹿力大仙,20047,,,20047,,
372109,麟鹿,100015,,,100015,,
372110,熊精,20009,,,20009,,
372209,寒霜狼,100011,,,100011,,
372210,酒仙,20036,,,20036,,
372309,灵猴,100023,,,100023,,
372310,猿猴,20024,,,20024,,
372409,石巨人,100024,,,100024,,
372410,狐妖,20004,,,20004,,
372509,利刃猿,100028,,,100028,,
372510,圣灵蝶,17004,,,17004,,
372609,木鱼怪,100026,,,100026,,
372610,狮驼,20046,,,20046,,
372709,小僵尸,100019,,,100019,,
372710,棕熊,20008,,,20008,,
372809,瞌睡蛇,100020,,,100020,,
372810,魑,100041,,,100041,,
372909,异面怪,100009,,,100009,,
372910,雷震子,17010,,,17010,,
373009,异面怪,100009,,,100009,,
373010,晶魂,20018,,,20018,,
373109,山精,100029,,,100029,,
373110,棕熊,20008,,,20008,,
373209,硬壳龟,100027,,,100027,,
373210,靡籁,100036,,,100036,,
373309,魔爪花,100025,,,100025,,
373310,熊精,20009,,,20009,,
373409,寒霜狼,100011,,,100011,,
373410,晶魂,20018,,,20018,,
373509,魔爪花,100025,,,100025,,
373510,忠勇兔,20001,,,20001,,
373609,石巨人,100024,,,100024,,
373610,深渊之龙,100039,,,100039,,
373709,寒霜狼,100011,,,100011,,
373710,剑侠兔,20031,,,20031,,
373809,蝶精灵,100010,,,100010,,
373810,巨灵,20014,,,20014,,
373909,魔爪花,100025,,,100025,,
373910,鬼武者,20033,,,20033,,
374009,山精,100029,,,100029,,
374010,狮驼,20046,,,20046,,
374109,瞌睡蛇,100020,,,100020,,
374110,玄武,20042,,,20042,,
374209,木鱼怪,100026,,,100026,,
374210,靡籁,100036,,,100036,,
374309,木鱼怪,100026,,,100026,,
