关卡ID,章节id,名称,怪物库,难度,需要玩家等级,经验奖励,关卡等级,遇多少次怪,掉落装备,,掉落库,三星通关时间,星级奖励,体力消耗,指定部下增加血量或怒气,增加奧義能量,关卡礼包npcEntryId,礼包有效期,容错,掉落神魂(3:level 4:exp)
2939,1194,天竺3-9,"[2]=293909,[3]=293909,[4]=293909,[5]=293909,[6]=293909,[8]=293909,[9]=293909,[10]=293910,[11]=293909,[12]=293909",0,200,60588000,200,3,,,,120,,0,,,,,0,
2940,1194,天竺3-10,"[2]=294009,[3]=294009,[4]=294009,[5]=294009,[6]=294009,[8]=294009,[9]=294009,[10]=294010,[11]=294009,[12]=294009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
2941,1195,天竺4-1,"[2]=294109,[3]=294109,[4]=294109,[5]=294109,[6]=294109,[8]=294109,[9]=294109,[10]=294110,[11]=294109,[12]=294109",0,200,60588000,200,3,,,,120,,0,,,,,0,
2942,1195,天竺4-2,"[2]=294209,[3]=294209,[4]=294209,[5]=294209,[6]=294209,[8]=294209,[9]=294209,[10]=294210,[11]=294209,[12]=294209",0,200,60588000,200,3,,,,120,,0,,,,,0,
2943,1195,天竺4-3,"[2]=294309,[3]=294309,[4]=294309,[5]=294309,[6]=294309,[8]=294309,[9]=294309,[10]=294310,[11]=294309,[12]=294309",0,200,60588000,200,3,,,,120,,0,,,,,0,
2944,1195,天竺4-4,"[2]=294409,[3]=294409,[4]=294409,[5]=294409,[6]=294409,[8]=294409,[9]=294409,[10]=294410,[11]=294409,[12]=294409",0,200,60588000,200,3,,,,120,,0,,,,,0,
2945,1195,天竺4-5,"[2]=294509,[3]=294509,[4]=294509,[5]=294509,[6]=294509,[8]=294509,[9]=294509,[10]=294510,[11]=294509,[12]=294509",0,200,60588000,200,3,,,,120,,0,,,,,0,
2946,1195,天竺4-6,"[2]=294609,[3]=294609,[4]=294609,[5]=294609,[6]=294609,[8]=294609,[9]=294609,[10]=294610,[11]=294609,[12]=294609",0,200,60588000,200,3,,,,120,,0,,,,,0,
2947,1195,天竺4-7,"[2]=294709,[3]=294709,[4]=294709,[5]=294709,[6]=294709,[8]=294709,[9]=294709,[10]=294710,[11]=294709,[12]=294709",0,200,60588000,200,3,,,,120,,0,,,,,0,
2948,1195,天竺4-8,"[2]=294809,[3]=294809,[4]=294809,[5]=294809,[6]=294809,[8]=294809,[9]=294809,[10]=294810,[11]=294809,[12]=294809",0,200,60588000,200,3,,,,120,,0,,,,,0,
2949,1195,天竺4-9,"[2]=294909,[3]=294909,[4]=294909,[5]=294909,[6]=294909,[8]=294909,[9]=294909,[10]=294910,[11]=294909,[12]=294909",0,200,60588000,200,3,,,,120,,0,,,,,0,
2950,1195,天竺4-10,"[2]=295009,[3]=295009,[4]=295009,[5]=295009,[6]=295009,[8]=295009,[9]=295009,[10]=295010,[11]=295009,[12]=295009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
2951,1196,天竺5-1,"[2]=295109,[3]=295109,[4]=295109,[5]=295109,[6]=295109,[8]=295109,[9]=295109,[10]=295110,[11]=295109,[12]=295109",0,200,60588000,200,3,,,,120,,0,,,,,0,
2952,1196,天竺5-2,"[2]=295209,[3]=295209,[4]=295209,[5]=295209,[6]=295209,[8]=295209,[9]=295209,[10]=295210,[11]=295209,[12]=295209",0,200,60588000,200,3,,,,120,,0,,,,,0,
2953,1196,天竺5-3,"[2]=295309,[3]=295309,[4]=295309,[5]=295309,[6]=295309,[8]=295309,[9]=295309,[10]=295310,[11]=295309,[12]=295309",0,200,60588000,200,3,,,,120,,0,,,,,0,
2954,1196,天竺5-4,"[2]=295409,[3]=295409,[4]=295409,[5]=295409,[6]=295409,[8]=295409,[9]=295409,[10]=295410,[11]=295409,[12]=295409",0,200,60588000,200,3,,,,120,,0,,,,,0,
2955,1196,天竺5-5,"[2]=295509,[3]=295509,[4]=295509,[5]=295509,[6]=295509,[8]=295509,[9]=295509,[10]=295510,[11]=295509,[12]=295509",0,200,60588000,200,3,,,,120,,0,,,,,0,
2956,1196,天竺5-6,"[2]=295609,[3]=295609,[4]=295609,[5]=295609,[6]=295609,[8]=295609,[9]=295609,[10]=295610,[11]=295609,[12]=295609",0,200,60588000,200,3,,,,120,,0,,,,,0,
2957,1196,天竺5-7,"[2]=295709,[3]=295709,[4]=295709,[5]=295709,[6]=295709,[8]=295709,[9]=295709,[10]=295710,[11]=295709,[12]=295709",0,200,60588000,200,3,,,,120,,0,,,,,0,
2958,1196,天竺5-8,"[2]=295809,[3]=295809,[4]=295809,[5]=295809,[6]=295809,[8]=295809,[9]=295809,[10]=295810,[11]=295809,[12]=295809",0,200,60588000,200,3,,,,120,,0,,,,,0,
2959,1196,天竺5-9,"[2]=295909,[3]=295909,[4]=295909,[5]=295909,[6]=295909,[8]=295909,[9]=295909,[10]=295910,[11]=295909,[12]=295909",0,200,60588000,200,3,,,,120,,0,,,,,0,
2960,1196,天竺5-10,"[2]=296009,[3]=296009,[4]=296009,[5]=296009,[6]=296009,[8]=296009,[9]=296009,[10]=296010,[11]=296009,[12]=296009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
2961,1197,天竺6-1,"[2]=296109,[3]=296109,[4]=296109,[5]=296109,[6]=296109,[8]=296109,[9]=296109,[10]=296110,[11]=296109,[12]=296109",0,200,60588000,200,3,,,,120,,0,,,,,0,
2962,1197,天竺6-2,"[2]=296209,[3]=296209,[4]=296209,[5]=296209,[6]=296209,[8]=296209,[9]=296209,[10]=296210,[11]=296209,[12]=296209",0,200,60588000,200,3,,,,120,,0,,,,,0,
2963,1197,天竺6-3,"[2]=296309,[3]=296309,[4]=296309,[5]=296309,[6]=296309,[8]=296309,[9]=296309,[10]=296310,[11]=296309,[12]=296309",0,200,60588000,200,3,,,,120,,0,,,,,0,
2964,1197,天竺6-4,"[2]=296409,[3]=296409,[4]=296409,[5]=296409,[6]=296409,[8]=296409,[9]=296409,[10]=296410,[11]=296409,[12]=296409",0,200,60588000,200,3,,,,120,,0,,,,,0,
2965,1197,天竺6-5,"[2]=296509,[3]=296509,[4]=296509,[5]=296509,[6]=296509,[8]=296509,[9]=296509,[10]=296510,[11]=296509,[12]=296509",0,200,60588000,200,3,,,,120,,0,,,,,0,
2966,1197,天竺6-6,"[2]=296609,[3]=296609,[4]=296609,[5]=296609,[6]=296609,[8]=296609,[9]=296609,[10]=296610,[11]=296609,[12]=296609",0,200,60588000,200,3,,,,120,,0,,,,,0,
2967,1197,天竺6-7,"[2]=296709,[3]=296709,[4]=296709,[5]=296709,[6]=296709,[8]=296709,[9]=296709,[10]=296710,[11]=296709,[12]=296709",0,200,60588000,200,3,,,,120,,0,,,,,0,
2968,1197,天竺6-8,"[2]=296809,[3]=296809,[4]=296809,[5]=296809,[6]=296809,[8]=296809,[9]=296809,[10]=296810,[11]=296809,[12]=296809",0,200,60588000,200,3,,,,120,,0,,,,,0,
2969,1197,天竺6-9,"[2]=296909,[3]=296909,[4]=296909,[5]=296909,[6]=296909,[8]=296909,[9]=296909,[10]=296910,[11]=296909,[12]=296909",0,200,60588000,200,3,,,,120,,0,,,,,0,
2970,1197,天竺6-10,"[2]=297009,[3]=297009,[4]=297009,[5]=297009,[6]=297009,[8]=297009,[9]=297009,[10]=297010,[11]=297009,[12]=297009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
2971,1198,天竺7-1,"[2]=297109,[3]=297109,[4]=297109,[5]=297109,[6]=297109,[8]=297109,[9]=297109,[10]=297110,[11]=297109,[12]=297109",0,200,60588000,200,3,,,,120,,0,,,,,0,
2972,1198,天竺7-2,"[2]=297209,[3]=297209,[4]=297209,[5]=297209,[6]=297209,[8]=297209,[9]=297209,[10]=297210,[11]=297209,[12]=297209",0,200,60588000,200,3,,,,120,,0,,,,,0,
2973,1198,天竺7-3,"[2]=297309,[3]=297309,[4]=297309,[5]=297309,[6]=297309,[8]=297309,[9]=297309,[10]=297310,[11]=297309,[12]=297309",0,200,60588000,200,3,,,,120,,0,,,,,0,
2974,1198,天竺7-4,"[2]=297409,[3]=297409,[4]=297409,[5]=297409,[6]=297409,[8]=297409,[9]=297409,[10]=297410,[11]=297409,[12]=297409",0,200,60588000,200,3,,,,120,,0,,,,,0,
2975,1198,天竺7-5,"[2]=297509,[3]=297509,[4]=297509,[5]=297509,[6]=297509,[8]=297509,[9]=297509,[10]=297510,[11]=297509,[12]=297509",0,200,60588000,200,3,,,,120,,0,,,,,0,
2976,1198,天竺7-6,"[2]=297609,[3]=297609,[4]=297609,[5]=297609,[6]=297609,[8]=297609,[9]=297609,[10]=297610,[11]=297609,[12]=297609",0,200,60588000,200,3,,,,120,,0,,,,,0,
2977,1198,天竺7-7,"[2]=297709,[3]=297709,[4]=297709,[5]=297709,[6]=297709,[8]=297709,[9]=297709,[10]=297710,[11]=297709,[12]=297709",0,200,60588000,200,3,,,,120,,0,,,,,0,
2978,1198,天竺7-8,"[2]=297809,[3]=297809,[4]=297809,[5]=297809,[6]=297809,[8]=297809,[9]=297809,[10]=297810,[11]=297809,[12]=297809",0,200,60588000,200,3,,,,120,,0,,,,,0,
2979,1198,天竺7-9,"[2]=297909,[3]=297909,[4]=297909,[5]=297909,[6]=297909,[8]=297909,[9]=297909,[10]=297910,[11]=297909,[12]=297909",0,200,60588000,200,3,,,,120,,0,,,,,0,
2980,1198,天竺7-10,"[2]=298009,[3]=298009,[4]=298009,[5]=298009,[6]=298009,[8]=298009,[9]=298009,[10]=298010,[11]=298009,[12]=298009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
2981,1199,天竺8-1,"[2]=298109,[3]=298109,[4]=298109,[5]=298109,[6]=298109,[8]=298109,[9]=298109,[10]=298110,[11]=298109,[12]=298109",0,200,60588000,200,3,,,,120,,0,,,,,0,
2982,1199,天竺8-2,"[2]=298209,[3]=298209,[4]=298209,[5]=298209,[6]=298209,[8]=298209,[9]=298209,[10]=298210,[11]=298209,[12]=298209",0,200,60588000,200,3,,,,120,,0,,,,,0,
2983,1199,天竺8-3,"[2]=298309,[3]=298309,[4]=298309,[5]=298309,[6]=298309,[8]=298309,[9]=298309,[10]=298310,[11]=298309,[12]=298309",0,200,60588000,200,3,,,,120,,0,,,,,0,
2984,1199,天竺8-4,"[2]=298409,[3]=298409,[4]=298409,[5]=298409,[6]=298409,[8]=298409,[9]=298409,[10]=298410,[11]=298409,[12]=298409",0,200,60588000,200,3,,,,120,,0,,,,,0,
2985,1199,天竺8-5,"[2]=298509,[3]=298509,[4]=298509,[5]=298509,[6]=298509,[8]=298509,[9]=298509,[10]=298510,[11]=298509,[12]=298509",0,200,60588000,200,3,,,,120,,0,,,,,0,
2986,1199,天竺8-6,"[2]=298609,[3]=298609,[4]=298609,[5]=298609,[6]=298609,[8]=298609,[9]=298609,[10]=298610,[11]=298609,[12]=298609",0,200,60588000,200,3,,,,120,,0,,,,,0,
2987,1199,天竺8-7,"[2]=298709,[3]=298709,[4]=298709,[5]=298709,[6]=298709,[8]=298709,[9]=298709,[10]=298710,[11]=298709,[12]=298709",0,200,60588000,200,3,,,,120,,0,,,,,0,
2988,1199,天竺8-8,"[2]=298809,[3]=298809,[4]=298809,[5]=298809,[6]=298809,[8]=298809,[9]=298809,[10]=298810,[11]=298809,[12]=298809",0,200,60588000,200,3,,,,120,,0,,,,,0,
2989,1199,天竺8-9,"[2]=298909,[3]=298909,[4]=298909,[5]=298909,[6]=298909,[8]=298909,[9]=298909,[10]=298910,[11]=298909,[12]=298909",0,200,60588000,200,3,,,,120,,0,,,,,0,
2990,1199,天竺8-10,"[2]=299009,[3]=299009,[4]=299009,[5]=299009,[6]=299009,[8]=299009,[9]=299009,[10]=299010,[11]=299009,[12]=299009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
2991,1200,天竺9-1,"[2]=299109,[3]=299109,[4]=299109,[5]=299109,[6]=299109,[8]=299109,[9]=299109,[10]=299110,[11]=299109,[12]=299109",0,200,60588000,200,3,,,,120,,0,,,,,0,
2992,1200,天竺9-2,"[2]=299209,[3]=299209,[4]=299209,[5]=299209,[6]=299209,[8]=299209,[9]=299209,[10]=299210,[11]=299209,[12]=299209",0,200,60588000,200,3,,,,120,,0,,,,,0,
2993,1200,天竺9-3,"[2]=299309,[3]=299309,[4]=299309,[5]=299309,[6]=299309,[8]=299309,[9]=299309,[10]=299310,[11]=299309,[12]=299309",0,200,60588000,200,3,,,,120,,0,,,,,0,
2994,1200,天竺9-4,"[2]=299409,[3]=299409,[4]=299409,[5]=299409,[6]=299409,[8]=299409,[9]=299409,[10]=299410,[11]=299409,[12]=299409",0,200,60588000,200,3,,,,120,,0,,,,,0,
2995,1200,天竺9-5,"[2]=299509,[3]=299509,[4]=299509,[5]=299509,[6]=299509,[8]=299509,[9]=299509,[10]=299510,[11]=299509,[12]=299509",0,200,60588000,200,3,,,,120,,0,,,,,0,
2996,1200,天竺9-6,"[2]=299609,[3]=299609,[4]=299609,[5]=299609,[6]=299609,[8]=299609,[9]=299609,[10]=299610,[11]=299609,[12]=299609",0,200,60588000,200,3,,,,120,,0,,,,,0,
2997,1200,天竺9-7,"[2]=299709,[3]=299709,[4]=299709,[5]=299709,[6]=299709,[8]=299709,[9]=299709,[10]=299710,[11]=299709,[12]=299709",0,200,60588000,200,3,,,,120,,0,,,,,0,
2998,1200,天竺9-8,"[2]=299809,[3]=299809,[4]=299809,[5]=299809,[6]=299809,[8]=299809,[9]=299809,[10]=299810,[11]=299809,[12]=299809",0,200,60588000,200,3,,,,120,,0,,,,,0,
2999,1200,天竺9-9,"[2]=299909,[3]=299909,[4]=299909,[5]=299909,[6]=299909,[8]=299909,[9]=299909,[10]=299910,[11]=299909,[12]=299909",0,200,60588000,200,3,,,,120,,0,,,,,0,
3000,1200,天竺9-10,"[2]=300009,[3]=300009,[4]=300009,[5]=300009,[6]=300009,[8]=300009,[9]=300009,[10]=300010,[11]=300009,[12]=300009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3001,1201,天竺10-1,"[2]=300109,[3]=300109,[4]=300109,[5]=300109,[6]=300109,[8]=300109,[9]=300109,[10]=300110,[11]=300109,[12]=300109",0,200,60588000,200,3,,,,120,,0,,,,,0,
3002,1201,天竺10-2,"[2]=300209,[3]=300209,[4]=300209,[5]=300209,[6]=300209,[8]=300209,[9]=300209,[10]=300210,[11]=300209,[12]=300209",0,200,60588000,200,3,,,,120,,0,,,,,0,
3003,1201,天竺10-3,"[2]=300309,[3]=300309,[4]=300309,[5]=300309,[6]=300309,[8]=300309,[9]=300309,[10]=300310,[11]=300309,[12]=300309",0,200,60588000,200,3,,,,120,,0,,,,,0,
3004,1201,天竺10-4,"[2]=300409,[3]=300409,[4]=300409,[5]=300409,[6]=300409,[8]=300409,[9]=300409,[10]=300410,[11]=300409,[12]=300409",0,200,60588000,200,3,,,,120,,0,,,,,0,
3005,1201,天竺10-5,"[2]=300509,[3]=300509,[4]=300509,[5]=300509,[6]=300509,[8]=300509,[9]=300509,[10]=300510,[11]=300509,[12]=300509",0,200,60588000,200,3,,,,120,,0,,,,,0,
3006,1201,天竺10-6,"[2]=300609,[3]=300609,[4]=300609,[5]=300609,[6]=300609,[8]=300609,[9]=300609,[10]=300610,[11]=300609,[12]=300609",0,200,60588000,200,3,,,,120,,0,,,,,0,
3007,1201,天竺10-7,"[2]=300709,[3]=300709,[4]=300709,[5]=300709,[6]=300709,[8]=300709,[9]=300709,[10]=300710,[11]=300709,[12]=300709",0,200,60588000,200,3,,,,120,,0,,,,,0,
3008,1201,天竺10-8,"[2]=300809,[3]=300809,[4]=300809,[5]=300809,[6]=300809,[8]=300809,[9]=300809,[10]=300810,[11]=300809,[12]=300809",0,200,60588000,200,3,,,,120,,0,,,,,0,
3009,1201,天竺10-9,"[2]=300909,[3]=300909,[4]=300909,[5]=300909,[6]=300909,[8]=300909,[9]=300909,[10]=300910,[11]=300909,[12]=300909",0,200,60588000,200,3,,,,120,,0,,,,,0,
3010,1201,天竺10-10,"[2]=301009,[3]=301009,[4]=301009,[5]=301009,[6]=301009,[8]=301009,[9]=301009,[10]=301010,[11]=301009,[12]=301009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3011,1202,天竺11-1,"[2]=301109,[3]=301109,[4]=301109,[5]=301109,[6]=301109,[8]=301109,[9]=301109,[10]=301110,[11]=301109,[12]=301109",0,200,60588000,200,3,,,,120,,0,,,,,0,
3012,1202,天竺11-2,"[2]=301209,[3]=301209,[4]=301209,[5]=301209,[6]=301209,[8]=301209,[9]=301209,[10]=301210,[11]=301209,[12]=301209",0,200,60588000,200,3,,,,120,,0,,,,,0,
3013,1202,天竺11-3,"[2]=301309,[3]=301309,[4]=301309,[5]=301309,[6]=301309,[8]=301309,[9]=301309,[10]=301310,[11]=301309,[12]=301309",0,200,60588000,200,3,,,,120,,0,,,,,0,
3014,1202,天竺11-4,"[2]=301409,[3]=301409,[4]=301409,[5]=301409,[6]=301409,[8]=301409,[9]=301409,[10]=301410,[11]=301409,[12]=301409",0,200,60588000,200,3,,,,120,,0,,,,,0,
3015,1202,天竺11-5,"[2]=301509,[3]=301509,[4]=301509,[5]=301509,[6]=301509,[8]=301509,[9]=301509,[10]=301510,[11]=301509,[12]=301509",0,200,60588000,200,3,,,,120,,0,,,,,0,
3016,1202,天竺11-6,"[2]=301609,[3]=301609,[4]=301609,[5]=301609,[6]=301609,[8]=301609,[9]=301609,[10]=301610,[11]=301609,[12]=301609",0,200,60588000,200,3,,,,120,,0,,,,,0,
3017,1202,天竺11-7,"[2]=301709,[3]=301709,[4]=301709,[5]=301709,[6]=301709,[8]=301709,[9]=301709,[10]=301710,[11]=301709,[12]=301709",0,200,60588000,200,3,,,,120,,0,,,,,0,
3018,1202,天竺11-8,"[2]=301809,[3]=301809,[4]=301809,[5]=301809,[6]=301809,[8]=301809,[9]=301809,[10]=301810,[11]=301809,[12]=301809",0,200,60588000,200,3,,,,120,,0,,,,,0,
3019,1202,天竺11-9,"[2]=301909,[3]=301909,[4]=301909,[5]=301909,[6]=301909,[8]=301909,[9]=301909,[10]=301910,[11]=301909,[12]=301909",0,200,60588000,200,3,,,,120,,0,,,,,0,
3020,1202,天竺11-10,"[2]=302009,[3]=302009,[4]=302009,[5]=302009,[6]=302009,[8]=302009,[9]=302009,[10]=302010,[11]=302009,[12]=302009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3021,1203,天竺12-1,"[2]=302109,[3]=302109,[4]=302109,[5]=302109,[6]=302109,[8]=302109,[9]=302109,[10]=302110,[11]=302109,[12]=302109",0,200,60588000,200,3,,,,120,,0,,,,,0,
3022,1203,天竺12-2,"[2]=302209,[3]=302209,[4]=302209,[5]=302209,[6]=302209,[8]=302209,[9]=302209,[10]=302210,[11]=302209,[12]=302209",0,200,60588000,200,3,,,,120,,0,,,,,0,
3023,1203,天竺12-3,"[2]=302309,[3]=302309,[4]=302309,[5]=302309,[6]=302309,[8]=302309,[9]=302309,[10]=302310,[11]=302309,[12]=302309",0,200,60588000,200,3,,,,120,,0,,,,,0,
3024,1203,天竺12-4,"[2]=302409,[3]=302409,[4]=302409,[5]=302409,[6]=302409,[8]=302409,[9]=302409,[10]=302410,[11]=302409,[12]=302409",0,200,60588000,200,3,,,,120,,0,,,,,0,
3025,1203,天竺12-5,"[2]=302509,[3]=302509,[4]=302509,[5]=302509,[6]=302509,[8]=302509,[9]=302509,[10]=302510,[11]=302509,[12]=302509",0,200,60588000,200,3,,,,120,,0,,,,,0,
3026,1203,天竺12-6,"[2]=302609,[3]=302609,[4]=302609,[5]=302609,[6]=302609,[8]=302609,[9]=302609,[10]=302610,[11]=302609,[12]=302609",0,200,60588000,200,3,,,,120,,0,,,,,0,
3027,1203,天竺12-7,"[2]=302709,[3]=302709,[4]=302709,[5]=302709,[6]=302709,[8]=302709,[9]=302709,[10]=302710,[11]=302709,[12]=302709",0,200,60588000,200,3,,,,120,,0,,,,,0,
3028,1203,天竺12-8,"[2]=302809,[3]=302809,[4]=302809,[5]=302809,[6]=302809,[8]=302809,[9]=302809,[10]=302810,[11]=302809,[12]=302809",0,200,60588000,200,3,,,,120,,0,,,,,0,
3029,1203,天竺12-9,"[2]=302909,[3]=302909,[4]=302909,[5]=302909,[6]=302909,[8]=302909,[9]=302909,[10]=302910,[11]=302909,[12]=302909",0,200,60588000,200,3,,,,120,,0,,,,,0,
3030,1203,天竺12-10,"[2]=303009,[3]=303009,[4]=303009,[5]=303009,[6]=303009,[8]=303009,[9]=303009,[10]=303010,[11]=303009,[12]=303009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3031,1204,天竺13-1,"[2]=303109,[3]=303109,[4]=303109,[5]=303109,[6]=303109,[8]=303109,[9]=303109,[10]=303110,[11]=303109,[12]=303109",0,200,60588000,200,3,,,,120,,0,,,,,0,
3032,1204,天竺13-2,"[2]=303209,[3]=303209,[4]=303209,[5]=303209,[6]=303209,[8]=303209,[9]=303209,[10]=303210,[11]=303209,[12]=303209",0,200,60588000,200,3,,,,120,,0,,,,,0,
3033,1204,天竺13-3,"[2]=303309,[3]=303309,[4]=303309,[5]=303309,[6]=303309,[8]=303309,[9]=303309,[10]=303310,[11]=303309,[12]=303309",0,200,60588000,200,3,,,,120,,0,,,,,0,
3034,1204,天竺13-4,"[2]=303409,[3]=303409,[4]=303409,[5]=303409,[6]=303409,[8]=303409,[9]=303409,[10]=303410,[11]=303409,[12]=303409",0,200,60588000,200,3,,,,120,,0,,,,,0,
3035,1204,天竺13-5,"[2]=303509,[3]=303509,[4]=303509,[5]=303509,[6]=303509,[8]=303509,[9]=303509,[10]=303510,[11]=303509,[12]=303509",0,200,60588000,200,3,,,,120,,0,,,,,0,
3036,1204,天竺13-6,"[2]=303609,[3]=303609,[4]=303609,[5]=303609,[6]=303609,[8]=303609,[9]=303609,[10]=303610,[11]=303609,[12]=303609",0,200,60588000,200,3,,,,120,,0,,,,,0,
3037,1204,天竺13-7,"[2]=303709,[3]=303709,[4]=303709,[5]=303709,[6]=303709,[8]=303709,[9]=303709,[10]=303710,[11]=303709,[12]=303709",0,200,60588000,200,3,,,,120,,0,,,,,0,
3038,1204,天竺13-8,"[2]=303809,[3]=303809,[4]=303809,[5]=303809,[6]=303809,[8]=303809,[9]=303809,[10]=303810,[11]=303809,[12]=303809",0,200,60588000,200,3,,,,120,,0,,,,,0,
3039,1204,天竺13-9,"[2]=303909,[3]=303909,[4]=303909,[5]=303909,[6]=303909,[8]=303909,[9]=303909,[10]=303910,[11]=303909,[12]=303909",0,200,60588000,200,3,,,,120,,0,,,,,0,
3040,1204,天竺13-10,"[2]=304009,[3]=304009,[4]=304009,[5]=304009,[6]=304009,[8]=304009,[9]=304009,[10]=304010,[11]=304009,[12]=304009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3041,1205,天竺14-1,"[2]=304109,[3]=304109,[4]=304109,[5]=304109,[6]=304109,[8]=304109,[9]=304109,[10]=304110,[11]=304109,[12]=304109",0,200,60588000,200,3,,,,120,,0,,,,,0,
3042,1205,天竺14-2,"[2]=304209,[3]=304209,[4]=304209,[5]=304209,[6]=304209,[8]=304209,[9]=304209,[10]=304210,[11]=304209,[12]=304209",0,200,60588000,200,3,,,,120,,0,,,,,0,
3043,1205,天竺14-3,"[2]=304309,[3]=304309,[4]=304309,[5]=304309,[6]=304309,[8]=304309,[9]=304309,[10]=304310,[11]=304309,[12]=304309",0,200,60588000,200,3,,,,120,,0,,,,,0,
3044,1205,天竺14-4,"[2]=304409,[3]=304409,[4]=304409,[5]=304409,[6]=304409,[8]=304409,[9]=304409,[10]=304410,[11]=304409,[12]=304409",0,200,60588000,200,3,,,,120,,0,,,,,0,
3045,1205,天竺14-5,"[2]=304509,[3]=304509,[4]=304509,[5]=304509,[6]=304509,[8]=304509,[9]=304509,[10]=304510,[11]=304509,[12]=304509",0,200,60588000,200,3,,,,120,,0,,,,,0,
3046,1205,天竺14-6,"[2]=304609,[3]=304609,[4]=304609,[5]=304609,[6]=304609,[8]=304609,[9]=304609,[10]=304610,[11]=304609,[12]=304609",0,200,60588000,200,3,,,,120,,0,,,,,0,
3047,1205,天竺14-7,"[2]=304709,[3]=304709,[4]=304709,[5]=304709,[6]=304709,[8]=304709,[9]=304709,[10]=304710,[11]=304709,[12]=304709",0,200,60588000,200,3,,,,120,,0,,,,,0,
3048,1205,天竺14-8,"[2]=304809,[3]=304809,[4]=304809,[5]=304809,[6]=304809,[8]=304809,[9]=304809,[10]=304810,[11]=304809,[12]=304809",0,200,60588000,200,3,,,,120,,0,,,,,0,
3049,1205,天竺14-9,"[2]=304909,[3]=304909,[4]=304909,[5]=304909,[6]=304909,[8]=304909,[9]=304909,[10]=304910,[11]=304909,[12]=304909",0,200,60588000,200,3,,,,120,,0,,,,,0,
3050,1205,天竺14-10,"[2]=305009,[3]=305009,[4]=305009,[5]=305009,[6]=305009,[8]=305009,[9]=305009,[10]=305010,[11]=305009,[12]=305009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3051,1206,天竺15-1,"[2]=305109,[3]=305109,[4]=305109,[5]=305109,[6]=305109,[8]=305109,[9]=305109,[10]=305110,[11]=305109,[12]=305109",0,200,60588000,200,3,,,,120,,0,,,,,0,
3052,1206,天竺15-2,"[2]=305209,[3]=305209,[4]=305209,[5]=305209,[6]=305209,[8]=305209,[9]=305209,[10]=305210,[11]=305209,[12]=305209",0,200,60588000,200,3,,,,120,,0,,,,,0,
3053,1206,天竺15-3,"[2]=305309,[3]=305309,[4]=305309,[5]=305309,[6]=305309,[8]=305309,[9]=305309,[10]=305310,[11]=305309,[12]=305309",0,200,60588000,200,3,,,,120,,0,,,,,0,
3054,1206,天竺15-4,"[2]=305409,[3]=305409,[4]=305409,[5]=305409,[6]=305409,[8]=305409,[9]=305409,[10]=305410,[11]=305409,[12]=305409",0,200,60588000,200,3,,,,120,,0,,,,,0,
3055,1206,天竺15-5,"[2]=305509,[3]=305509,[4]=305509,[5]=305509,[6]=305509,[8]=305509,[9]=305509,[10]=305510,[11]=305509,[12]=305509",0,200,60588000,200,3,,,,120,,0,,,,,0,
3056,1206,天竺15-6,"[2]=305609,[3]=305609,[4]=305609,[5]=305609,[6]=305609,[8]=305609,[9]=305609,[10]=305610,[11]=305609,[12]=305609",0,200,60588000,200,3,,,,120,,0,,,,,0,
3057,1206,天竺15-7,"[2]=305709,[3]=305709,[4]=305709,[5]=305709,[6]=305709,[8]=305709,[9]=305709,[10]=305710,[11]=305709,[12]=305709",0,200,60588000,200,3,,,,120,,0,,,,,0,
3058,1206,天竺15-8,"[2]=305809,[3]=305809,[4]=305809,[5]=305809,[6]=305809,[8]=305809,[9]=305809,[10]=305810,[11]=305809,[12]=305809",0,200,60588000,200,3,,,,120,,0,,,,,0,
3059,1206,天竺15-9,"[2]=305909,[3]=305909,[4]=305909,[5]=305909,[6]=305909,[8]=305909,[9]=305909,[10]=305910,[11]=305909,[12]=305909",0,200,60588000,200,3,,,,120,,0,,,,,0,
3060,1206,天竺15-10,"[2]=306009,[3]=306009,[4]=306009,[5]=306009,[6]=306009,[8]=306009,[9]=306009,[10]=306010,[11]=306009,[12]=306009",0,200,60588000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3061,1207,天竺16-1,"[2]=306109,[3]=306109,[4]=306109,[5]=306109,[6]=306109,[8]=306109,[9]=306109,[10]=306110,[11]=306109,[12]=306109",0,200,60588000,200,3,,,,120,,0,,,,,0,
