,名称,模型,难度系数,等级,生命上限,面板物理攻击,防御,出手速度,暴击值,抗暴值,爆伤加成,闪避值,命中值,无视防御,减免无视,暴伤减免,伤害增加,伤害减少,PVP伤加,PVP伤减,PVE伤加,PVE伤减,技能列表,技能队列,头目,普通技能ID
272409,麟鹿,100015,0,190,886892,660545,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
272410,狮驼,20046,0,190,16125313,846852,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80087,"0,0,0,0",1,80087
272509,木鱼怪,100026,0,190,888020,660935,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
272510,剑侠兔,20031,0,190,16145823,847352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80072,"0,0,0,0",1,80072
272609,跳跳鼠,100004,0,190,889148,661325,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
272610,猿猴,20024,0,190,16166334,847852,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80065,"0,0,0,0",1,80065
272709,剑魂,100012,0,190,890276,661715,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
272710,靡籁,100036,0,190,16186844,848352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80036,"0,0,0,0",1,80036
272809,白熊精,20015,0,190,891404,662105,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
272810,忠勇兔,20001,0,190,16207354,848852,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80042,"0,0,0,0",1,80042
272909,剑魂,100012,0,190,892533,662495,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
272910,业魔,20027,0,190,16227865,849352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80068,"0,0,0,0",1,80068
273009,冰火螳螂,100016,0,190,893661,662885,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
273010,晶魂,20018,0,190,16248375,849852,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80059,"0,0,0,0",1,80059
273109,古树精,100013,0,190,894789,663275,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
273110,麒麟,20019,0,190,16268886,850352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80060,"0,0,0,0",1,80060
273209,石狮,100007,0,190,895917,663665,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
273210,熊猫,20021,0,190,16289396,850852,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80062,"0,0,0,0",1,80062
273309,石巨人,100024,0,190,897045,664055,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
273310,增长天王,17007,0,190,16309906,851352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80095,"0,0,0,0",1,80095
273409,剑魂,100012,0,190,898173,664445,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
273410,鲛人,20003,0,190,16330417,851852,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80044,"0,0,0,0",1,80044
273509,五毒蝎,100021,0,190,899301,664835,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
273510,逸琼玄女,100032,0,190,16350927,852352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80032,"0,0,0,0",1,80032
273609,硬壳龟,100027,0,190,900429,665225,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
273610,星魔,20026,0,190,16371437,852852,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80067,"0,0,0,0",1,80067
273709,瞌睡蛇,100020,0,190,901557,665615,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
273710,穷奇,100038,0,190,16391948,853352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80038,"0,0,0,0",1,80038
273809,剑魂,100012,0,190,902685,666005,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
273810,狮驼,20046,0,190,16412458,853852,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80087,"0,0,0,0",1,80087
273909,蛮牛,100006,0,190,903813,666395,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
273910,朱雀,20039,0,190,16432969,854352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80080,"0,0,0,0",1,80080
274009,五毒蝎,100021,0,190,904941,666785,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
274010,鲨鱼精,20007,0,190,16453479,854852,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80048,"0,0,0,0",1,80048
274109,异面怪,100009,0,200,905215,667175,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
274110,宠物剑邪,100030,0,200,16458463,855352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80030,"0,0,0,0",1,80030
274209,魔爪花,100025,0,200,905765,667955,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
274210,圣灵蝶,17004,0,200,16468463,856352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80092,"0,0,0,0",1,80092
274309,异面怪,100009,0,200,906315,668735,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
274310,忠勇兔,20001,0,200,16478463,857352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80042,"0,0,0,0",1,80042
274409,邪毒蜂,100018,0,200,906865,669515,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
274410,鬼武者,20033,0,200,16488463,858352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80074,"0,0,0,0",1,80074
274509,古树精,100013,0,200,907415,670295,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
274510,龙龟,20017,0,200,16498463,859352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80058,"0,0,0,0",1,80058
274609,古树精,100013,0,200,907965,671075,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
274610,百花仙子,17009,0,200,16508463,860352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80097,"0,0,0,0",1,80097
274709,跳跳鼠,100004,0,200,908515,671855,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
274710,剑灵,20006,0,200,16518463,861352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80047,"0,0,0,0",1,80047
274809,邪毒蜂,100018,0,200,909065,672635,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
274810,剑邪,20012,0,200,16528463,862352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80053,"0,0,0,0",1,80053
274909,古树精,100013,0,200,909615,673415,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
274910,魅,100040,0,200,16538463,863352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80040,"0,0,0,0",1,80040
275009,木鱼怪,100026,0,200,910165,674195,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
275010,增长天王,17007,0,200,16548463,864352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80095,"0,0,0,0",1,80095
275109,石巨人,100024,0,200,910715,674975,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
275110,地狱三头犬,20025,0,200,16558463,865352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80035,"0,0,0,0",1,80035
275209,魔爪花,100025,0,200,911265,675755,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
275210,青龙,20040,0,200,16568463,866352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80081,"0,0,0,0",1,80081
275309,五毒蝎,100021,0,200,911815,676535,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
275310,地狱三头犬,20025,0,200,16578463,867352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80035,"0,0,0,0",1,80035
275409,山精,100029,0,200,912365,677315,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
275410,鲨鱼精,20007,0,200,16588463,868352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80048,"0,0,0,0",1,80048
275509,硬壳龟,100027,0,200,912915,678095,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
275510,鬼武者,20033,0,200,16598463,869352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80074,"0,0,0,0",1,80074
275609,蚌精,100005,0,200,913465,678875,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
275610,封蛇,20032,0,200,16608463,870352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80073,"0,0,0,0",1,80073
275709,巫龟,100022,0,200,914015,679655,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
275710,招财猫,20035,0,200,16618463,871352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80076,"0,0,0,0",1,80076
275809,林妖,100014,0,200,914565,680435,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
275810,狮驼,20046,0,200,16628463,872352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80087,"0,0,0,0",1,80087
275909,麟鹿,100015,0,200,915115,681215,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
275910,雷震子,17010,0,200,16638463,873352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80098,"0,0,0,0",1,80098
276009,寒霜狼,100011,0,200,915665,681995,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
276010,剑灵,20006,0,200,16648463,874352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80047,"0,0,0,0",1,80047
276109,剑魂,100012,0,200,916215,682775,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
276110,黑风小妖,20020,0,200,16658463,875352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80061,"0,0,0,0",1,80061
276209,小乌龟,100001,0,200,916765,683555,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
276210,地狱三头犬,20025,0,200,16668463,876352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80035,"0,0,0,0",1,80035
276309,白熊精,20015,0,200,917315,684335,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
276310,狻猊,20037,0,200,16678463,877352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80078,"0,0,0,0",1,80078
276409,魔爪花,100025,0,200,917865,685115,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
276410,百花仙子,17009,0,200,16688463,878352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80097,"0,0,0,0",1,80097
276509,山精,100029,0,200,918415,685895,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
276510,鲛人,20003,0,200,16698463,879352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80044,"0,0,0,0",1,80044
276609,灵猴,100023,0,200,918965,686675,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
276610,鹿力大仙,20047,0,200,16708463,880352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80088,"0,0,0,0",1,80088
276709,石狮,100007,0,200,919515,687455,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
276710,小白虎,20011,0,200,16718463,881352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80052,"0,0,0,0",1,80052
276809,山精,100029,0,200,920065,688235,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
276810,猿猴,20024,0,200,16728463,882352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80065,"0,0,0,0",1,80065
276909,小骷髅,100003,0,200,920615,689015,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
276910,酒仙,20036,0,200,16738463,883352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80077,"0,0,0,0",1,80077
277009,灵猴,100023,0,200,921165,689795,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
277010,多闻天王,17006,0,200,16748463,884352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80094,"0,0,0,0",1,80094
277109,剑魂,100012,0,200,921715,690575,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
277110,猿猴,20024,0,200,16758463,885352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80065,"0,0,0,0",1,80065
277209,山精,100029,0,200,922265,691355,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
277210,剑侠兔,20031,0,200,16768463,886352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80072,"0,0,0,0",1,80072
277309,麟鹿,100015,0,200,922815,692135,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
277310,熊精,20009,0,200,16778463,887352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80050,"0,0,0,0",1,80050
277409,炎魔,100017,0,200,923365,692915,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
277410,狻猊,20037,0,200,16788463,888352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80078,"0,0,0,0",1,80078
277509,蚌精,100005,0,200,923915,693695,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
277510,玄武,20042,0,200,16798463,889352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80083,"0,0,0,0",1,80083
277609,炎魔,100017,0,200,924465,694475,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
277610,九尾狐,20016,0,200,16808463,890352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80057,"0,0,0,0",1,80057
277709,木鱼怪,100026,0,200,925015,695255,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
277710,流浪剑客,17005,0,200,16818463,891352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80093,"0,0,0,0",1,80093
277809,小乌龟,100001,0,200,925565,696035,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
277810,龙龟,20017,0,200,16828463,892352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80058,"0,0,0,0",1,80058
277909,木鱼怪,100026,0,200,926115,696815,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
277910,虎力大仙,20044,0,200,16838463,893352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80085,"0,0,0,0",1,80085
278009,山精,100029,0,200,926665,697595,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
278010,星魔,20026,0,200,16848463,894352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80067,"0,0,0,0",1,80067
278109,小骷髅,100003,0,200,927215,698375,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
278110,冰龙,20030,0,200,16858463,895352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80071,"0,0,0,0",1,80071
278209,邪毒蜂,100018,0,200,927765,699155,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
278210,靡籁,100036,0,200,16868463,896352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80036,"0,0,0,0",1,80036
278309,石巨人,100024,0,200,928315,699935,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
278310,多闻天王,17006,0,200,16878463,897352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80094,"0,0,0,0",1,80094
278409,小骷髅,100003,0,200,928865,700715,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
278410,剑邪,20012,0,200,16888463,898352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80053,"0,0,0,0",1,80053
278509,木鱼怪,100026,0,200,929415,701495,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
278510,火灵,20023,0,200,16898463,899352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80064,"0,0,0,0",1,80064
278609,木鱼怪,100026,0,200,929965,702275,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
278610,蓝巨人,20045,0,200,16908463,900352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80086,"0,0,0,0",1,80086
278709,强盗,100002,0,200,930515,703055,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
278710,靡籁,100036,0,200,16918463,901352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80036,"0,0,0,0",1,80036
278809,木鱼怪,100026,0,200,931065,703835,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
278810,宠物剑邪,100030,0,200,16928463,902352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80030,"0,0,0,0",1,80030
278909,利刃猿,100028,0,200,931615,704615,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
278910,白象精,20029,0,200,16938463,903352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80070,"0,0,0,0",1,80070
279009,麟鹿,100015,0,200,932165,705395,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
279010,白熊精,20015,0,200,16948463,904352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",1,80008
279109,邪毒蜂,100018,0,200,932715,706175,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
279110,魅,100040,0,200,16958463,905352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80040,"0,0,0,0",1,80040
279209,异面怪,100009,0,200,933265,706955,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
279210,忠勇兔,20001,0,200,16968463,906352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80042,"0,0,0,0",1,80042
279309,异面怪,100009,0,200,933815,707735,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
279310,虎力大仙,20044,0,200,16978463,907352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80085,"0,0,0,0",1,80085
279409,炎魔,100017,0,200,934365,708515,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
279410,九尾狐,20016,0,200,16988463,908352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80057,"0,0,0,0",1,80057
279509,石狮,100007,0,200,934915,709295,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
279510,龙龟,20017,0,200,16998463,909352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80058,"0,0,0,0",1,80058
279609,炎魔,100017,0,200,935465,710075,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
279610,龙象精,20028,0,200,17008463,910352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80069,"0,0,0,0",1,80069
279709,古树精,100013,0,200,936015,710855,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
279710,业魔,20027,0,200,17018463,911352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80068,"0,0,0,0",1,80068
279809,巫龟,100022,0,200,936565,711635,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
279810,地狱三头犬,20025,0,200,17028463,912352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80035,"0,0,0,0",1,80035
279909,小乌龟,100001,0,200,937115,712415,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
279910,魑,100041,0,200,17038463,913352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80041,"0,0,0,0",1,80041
280009,寒霜狼,100011,0,200,937665,713195,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
280010,重明鸟,20013,0,200,17048463,914352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80054,"0,0,0,0",1,80054
280109,巫龟,100022,0,200,938215,713975,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
280110,剑邪,20012,0,200,17058463,915352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80053,"0,0,0,0",1,80053
280209,邪毒蜂,100018,0,200,938765,714755,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
280210,火灵,20023,0,200,17068463,916352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80064,"0,0,0,0",1,80064
280309,魔爪花,100025,0,200,939315,715535,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
280310,九尾狐,20016,0,200,17078463,917352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80057,"0,0,0,0",1,80057
280409,林妖,100014,0,200,939865,716315,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
280410,冰龙,20030,0,200,17088463,918352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80071,"0,0,0,0",1,80071
280509,硬壳龟,100027,0,200,940415,717095,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
280510,靡籁,100036,0,200,17098463,919352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80036,"0,0,0,0",1,80036
280609,跳跳鼠,100004,0,200,940965,717875,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
280610,雷震子,17010,0,200,17108463,920352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80098,"0,0,0,0",1,80098
280709,小骷髅,100003,0,200,941515,718655,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
280710,云中子,100034,0,200,17118463,921352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80034,"0,0,0,0",1,80034
280809,小乌龟,100001,0,200,942065,719435,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
280810,白虎,20041,0,200,17128463,922352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80082,"0,0,0,0",1,80082
280909,五毒蝎,100021,0,200,942615,720215,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
280910,朱雀,20039,0,200,17138463,923352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80080,"0,0,0,0",1,80080
281009,跳跳鼠,100004,0,200,943165,720995,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
281010,靡籁,100036,0,200,17148463,924352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80036,"0,0,0,0",1,80036
281109,麟鹿,100015,0,200,943715,721775,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
281110,地狱三头犬,20025,0,200,17158463,925352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80035,"0,0,0,0",1,80035
281209,小僵尸,100019,0,200,944265,722555,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
281210,靡籁,100036,0,200,17168463,926352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80036,"0,0,0,0",1,80036
281309,白熊精,20015,0,200,944815,723335,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
281310,麒麟,20019,0,200,17178463,927352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80060,"0,0,0,0",1,80060
281409,剑魂,100012,0,200,945365,724115,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
281410,黑风小妖,20020,0,200,17188463,928352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80061,"0,0,0,0",1,80061
281509,硬壳龟,100027,0,200,945915,724895,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
281510,棕熊,20008,0,200,17198463,929352,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80049,"0,0,0,0",1,80049
